objetID,route,longueur,depPrD,xD,yD,zD,depPrF,xF,yF,zF,anneeMesureTrafic,TMJA,geopoint_depart,geopoint_fin,TMJA_avg,TMJA_actualise,count
,N0031,282,51,751355.41,6912281.83,0,51,751629.88,6912328.6,0.0,2016,19257.0,POINT(3.706044 49.308070),POINT(3.709823 49.308468),12324.956268221575,19257.0,343
,N0031,45,51,751629.88,6912328.6,0,51,751677.09,6912333.04,0.0,2016,19257.0,POINT(3.709823 49.308468),POINT(3.710472 49.308504),12324.956268221575,19257.0,343
,N0031,3387,51,751677.09,6912333.04,0,51,754932.72,6911725.13,0.0,2016,19257.0,POINT(3.710472 49.308504),POINT(3.755149 49.302768),12324.956268221575,19257.0,343
,N0031,363,51,754932.72,6911725.13,0,51,755262.01,6911590.13,0.0,2016,19257.0,POINT(3.755149 49.302768),POINT(3.759658 49.301526),12324.956268221575,19257.0,343
,N0031,156,51,755262.01,6911590.13,0,51,755413.38,6911529.11,0.0,2016,19257.0,POINT(3.759658 49.301526),POINT(3.761730 49.300965),12324.956268221575,19257.0,343
,N0031,998,51,755413.38,6911529.11,0,51,756338.91,6911131.37,0.0,2016,19257.0,POINT(3.761730 49.300965),POINT(3.774398 49.297308),12324.956268221575,19257.0,343
,N0031,522,51,756338.91,6911131.37,0,51,756826.85,6910944.45,0.0,2016,19257.0,POINT(3.774398 49.297308),POINT(3.781079 49.295585),12324.956268221575,19257.0,343
,N0031,437,51,756826.85,6910944.45,0,51,757229.86,6910773.02,0.0,2016,19257.0,POINT(3.781079 49.295585),POINT(3.786595 49.294008),12324.956268221575,19257.0,343
,N0031,3559,51,757229.86,6910773.02,0,51,760213.65,6909466.35,0.0,2016,19257.0,POINT(3.786595 49.294008),POINT(3.827415 49.281988),12324.956268221575,19257.0,343
,N0031,458,51,760213.65,6909466.35,0,51,760672.94,6909386,0.0,2016,19257.0,POINT(3.827415 49.281988),POINT(3.833714 49.281223),12324.956268221575,19257.0,343
,N0031,5493,51,760672.94,6909386,0,51,766016.62,6908219.72,0.0,2016,19257.0,POINT(3.833714 49.281223),POINT(3.906951 49.270210),12324.956268221575,19257.0,343
,N0031,3615,51,766016.62,6908219.72,0,51,769425.81,6907059.14,0.0,2016,19257.0,POINT(3.906951 49.270210),POINT(3.953591 49.259416),12324.956268221575,19257.0,343
,N0031,747,51,769425.81,6907059.14,0,51,770117.36,6906795.52,0.0,2016,19257.0,POINT(3.953591 49.259416),POINT(3.963044 49.256971),12324.956268221575,19257.0,343
,N0031,151,51,770117.36,6906795.52,0,51,770255.51,6906739.12,0.0,2016,19257.0,POINT(3.963044 49.256971),POINT(3.964932 49.256449),12324.956268221575,19257.0,343
,N0031,167,51,770255.51,6906739.12,0,51,770388.35,6906667.92,0.0,2016,19257.0,POINT(3.964932 49.256449),POINT(3.966744 49.255794),12324.956268221575,19257.0,343
,N0031,253,51,770388.35,6906667.92,0,51,770632.95,6906585.43,0.0,2016,19257.0,POINT(3.966744 49.255794),POINT(3.970090 49.255026),12324.956268221575,19257.0,343
,N0031,381,51,770632.95,6906585.43,0,51,770966.24,6906454.14,0.0,2016,19257.0,POINT(3.970090 49.255026),POINT(3.974644 49.253808),12324.956268221575,19257.0,343
,N0033,900,57,970663.62,6898976,0,57,970494.76,6899825.46,0.0,2016,0.0,POINT(6.709899 49.133342),POINT(6.708134 49.141042),5287.153846153846,5287.153846153846,13
,N0033,1358,57,970494.76,6899825.46,0,57,970475.84,6901169.8,0.0,2016,0.0,POINT(6.708134 49.141042),POINT(6.708740 49.153123),5287.153846153846,5287.153846153846,13
,N0033,17,57,970475.84,6901169.8,0,57,970489.76,6901179.63,0.0,2016,0.0,POINT(6.708740 49.153123),POINT(6.708937 49.153205),5287.153846153846,5287.153846153846,13
,N0033,4113,57,970489.76,6901179.63,0,57,970369.21,6904989.23,0.0,2016,0.0,POINT(6.708937 49.153205),POINT(6.709739 49.187469),5287.153846153846,5287.153846153846,13
,N0033,40,57,970369.21,6904989.23,0,57,970363.83,6905025.61,0.0,2016,7397.0,POINT(6.709739 49.187469),POINT(6.709689 49.187798),5287.153846153846,7397.0,13
,N0033,1746,57,970363.83,6905025.61,0,57,971383.76,6906465.31,0.0,2016,7397.0,POINT(6.709689 49.187798),POINT(6.724594 49.200295),5287.153846153846,7397.0,13
,N0033,2614,57,971383.76,6906465.31,0,57,970900.84,6908766.05,0.0,2016,7397.0,POINT(6.724594 49.200295),POINT(6.719462 49.221161),5287.153846153846,7397.0,13
,N0036,15451,77,690001.68,6861236.91,0,77,688713.14,6846369.9,0.0,2016,8700.0,POINT(2.863749 48.851096),POINT(2.846583 48.717364),7473.166666666667,8700.0,12
,N0036,7190,77,688713.14,6846369.9,0,77,685899.82,6839935.74,0.0,2016,0.0,POINT(2.846583 48.717364),POINT(2.808555 48.659437),7473.166666666667,7473.166666666667,12
,N0036,980,77,685899.82,6839935.74,0,77,685539.39,6839026.63,0.0,2016,0.0,POINT(2.808555 48.659437),POINT(2.803692 48.651252),7473.166666666667,7473.166666666667,12
,N0036,1615,77,685539.39,6839026.63,0,77,684702.36,6837645.59,0.0,2016,0.0,POINT(2.803692 48.651252),POINT(2.792378 48.638810),7473.166666666667,7473.166666666667,12
,N0036,7620,77,684702.36,6837645.59,0,77,679558.28,6832189.53,0.0,2016,10200.0,POINT(2.792378 48.638810),POINT(2.722822 48.589591),7473.166666666667,10200.0,12
,N0036,53,77,679558.28,6832189.53,0,77,679509.98,6832169.99,0.0,2016,10200.0,POINT(2.722822 48.589591),POINT(2.722168 48.589413),7473.166666666667,10200.0,12
,N0041,9074,59,687525.65,7050047.71,0,59,694874.24,7054756.95,0.0,2016,33468.0,POINT(2.824281 50.547517),POINT(2.927736 50.589887),19188.0,33468.0,4
,N0041,5119,59,694874.24,7054756.95,0,59,697995.57,7058209.39,0.0,2016,0.0,POINT(2.927736 50.589887),POINT(2.971724 50.620889),19188.0,19188.0,4
,N0042,14925,62,641084.93,7069653.01,0,62,626820,7069154.84,0.0,2016,0.0,POINT(2.167214 50.720797),POINT(1.965687 50.714814),11450.142857142857,11450.142857142857,21
,N0042,6278,62,626820.0,7069154.84,0,62,621002.23,7071199.18,0.0,2016,0.0,POINT(1.965687 50.714814),POINT(1.883062 50.732445),11450.142857142857,11450.142857142857,21
,N0042,18371,62,621002.23,7071199.18,0,62,604262.48,7070962.76,0.0,2016,0.0,POINT(1.883062 50.732445),POINT(1.646481 50.727974),11450.142857142857,11450.142857142857,21
,N0043,1290,8,844691.57,6955051.63,0,8,843643.59,6955765.19,0.0,2016,0.0,POINT(5.003794 49.678024),POINT(4.989536 49.684672),11368.048780487805,11368.048780487805,41
,N0043,3957,8,824172.77,6960892.89,0,8,822953.83,6964273.95,0.0,2016,0.0,POINT(4.721496 49.734844),POINT(4.705614 49.765453),11368.048780487805,11368.048780487805,41
,N0043,3,8,822953.83,6964273.95,0,8,822955.07,6964276.71,0.0,2016,0.0,POINT(4.705614 49.765453),POINT(4.705632 49.765477),11368.048780487805,11368.048780487805,41
,N0043,672,8,823353.97,6964837.46,0,8,822814.4,6965231.55,0.0,2016,0.0,POINT(4.711333 49.770437),POINT(4.703967 49.774081),11368.048780487805,11368.048780487805,41
,N0043,103,8,822814.4,6965231.55,0,8,822731.67,6965291.94,0.0,2016,0.0,POINT(4.703967 49.774081),POINT(4.702838 49.774640),11368.048780487805,11368.048780487805,41
,N0043,890,8,822731.67,6965291.94,0,8,822017.04,6965813.82,0.0,2016,0.0,POINT(4.702838 49.774640),POINT(4.693081 49.779466),11368.048780487805,11368.048780487805,41
,N0043,263,8,822017.04,6965813.82,0,8,821803.64,6965962.9,0.0,2016,0.0,POINT(4.693081 49.779466),POINT(4.690165 49.780846),11368.048780487805,11368.048780487805,41
,N0043,2301,8,821803.64,6965962.9,0,8,819781.19,6966303.38,0.0,2016,0.0,POINT(4.690165 49.780846),POINT(4.662209 49.784290),11368.048780487805,11368.048780487805,41
,N0043,201,8,819781.19,6966303.38,0,8,819598.83,6966376.34,0.0,2016,0.0,POINT(4.662209 49.784290),POINT(4.659701 49.784980),11368.048780487805,11368.048780487805,41
,N0043,3615,8,819598.83,6966376.34,0,8,816877.63,6968447.43,0.0,2016,0.0,POINT(4.659701 49.784980),POINT(4.622539 49.804091),11368.048780487805,11368.048780487805,41
,N0043,280,8,816877.63,6968447.43,0,8,816681.63,6968644.03,0.0,2016,0.0,POINT(4.622539 49.804091),POINT(4.619875 49.805893),11368.048780487805,11368.048780487805,41
,N0043,298,8,816681.63,6968644.03,0,8,816461.93,6968841.57,0.0,2016,0.0,POINT(4.619875 49.805893),POINT(4.616882 49.807708),11368.048780487805,11368.048780487805,41
,N0043,9184,8,816461.93,6968841.57,0,8,808566.1,6972936.95,0.0,2016,0.0,POINT(4.616882 49.807708),POINT(4.508375 49.845897),11368.048780487805,11368.048780487805,41
,N0047,187,62,688325.71,7039041.02,0,62,688204.98,7039175.9,0.0,2016,44512.0,POINT(2.835873 50.448736),POINT(2.834172 50.449945),39767.555555555555,44512.0,9
,N0047,464,62,688204.98,7039175.9,0,62,688018.23,7039582.74,0.0,2016,44512.0,POINT(2.834172 50.449945),POINT(2.831534 50.453593),39767.555555555555,44512.0,9
,N0047,166,62,688018.23,7039582.74,0,62,687976.89,7039738.7,0.0,2016,44512.0,POINT(2.831534 50.453593),POINT(2.830948 50.454993),39767.555555555555,44512.0,9
,N0047,6128,62,687976.89,7039738.7,0,62,688696.86,7045752.06,0.0,2016,44512.0,POINT(2.830948 50.454993),POINT(2.840901 50.508983),39767.555555555555,44512.0,9
,N0047,2088,62,688696.86,7045752.06,0,59,688407.43,7047775.71,0.0,2016,0.0,POINT(2.840901 50.508983),POINT(2.836768 50.527142),39767.555555555555,39767.555555555555,9
,N0049,840,59,738858.48,7026662.92,0,59,739632.68,7026334.55,0.0,2016,32995.0,POINT(3.545095 50.336518),POINT(3.555923 50.333522),26749.833333333332,32995.0,6
,N0049,3712,59,765853.68,7020630.38,0,59,769538.06,7020931.28,0.0,2016,0.0,POINT(3.922759 50.280105),POINT(3.974433 50.282409),26749.833333333332,26749.833333333332,6
,N0051,2625,8,810436.68,6982884.4,0,8,809562.11,6980491.45,0.0,2016,2963.0,POINT(4.537047 49.934918),POINT(4.524235 49.913578),9167.111111111111,2963.0,9
,N0051,8155,8,809562.11,6980491.45,0,8,808541.38,6972941.31,0.0,2016,2963.0,POINT(4.524235 49.913578),POINT(4.508033 49.845941),9167.111111111111,2963.0,9
,N0051,23798,8,802548.76,6937229.68,0,51,789221.57,6921213.55,0.0,2016,16153.0,POINT(4.415896 49.526106),POINT(4.228479 49.384181),9167.111111111111,16153.0,9
,N0051,10295,51,789221.57,6921213.55,0,51,783428.14,6913074.87,0.0,2016,0.0,POINT(4.228479 49.384181),POINT(4.147094 49.311815),9167.111111111111,9167.111111111111,9
,N0057,806,88,960731.83,6769960.45,0,88,960578.25,6769169.47,0.0,2016,0.0,POINT(6.495718 47.978082),POINT(6.493193 47.971032),14124.053333333333,14124.053333333333,150
,N0057,324,88,960578.25,6769169.47,0,88,960533.77,6768848.56,0.0,2016,0.0,POINT(6.493193 47.971032),POINT(6.492407 47.968164),14124.053333333333,14124.053333333333,150
,N0057,4851,88,960533.77,6768848.56,0,88,957432.58,6765268.17,0.0,2016,0.0,POINT(6.492407 47.968164),POINT(6.448794 47.937201),14124.053333333333,14124.053333333333,150
,N0057,889,88,957432.58,6765268.17,0,70,956839.56,6764655.08,0.0,2016,0.0,POINT(6.448794 47.937201),POINT(6.440502 47.931921),14124.053333333333,14124.053333333333,150
,N0057,3145,70,956839.56,6764655.08,0,70,954525.5,6762662.08,0.0,2016,0.0,POINT(6.440502 47.931921),POINT(6.408391 47.914905),14124.053333333333,14124.053333333333,150
,N0057,1468,70,954525.5,6762662.08,0,70,954379.89,6761234.7,0.0,2016,0.0,POINT(6.408391 47.914905),POINT(6.405620 47.902127),14124.053333333333,14124.053333333333,150
,N0057,4541,70,954379.89,6761234.7,0,70,952757.51,6757115.24,0.0,2016,0.0,POINT(6.405620 47.902127),POINT(6.381566 47.865715),14124.053333333333,14124.053333333333,150
,N0057,28,70,952757.51,6757115.24,0,70,952754.15,6757088.64,0.0,2016,0.0,POINT(6.381566 47.865715),POINT(6.381506 47.865477),14124.053333333333,14124.053333333333,150
,N0057,6081,70,952754.15,6757088.64,0,70,953929.08,6751831.27,0.0,2016,0.0,POINT(6.381506 47.865477),POINT(6.394184 47.817751),14124.053333333333,14124.053333333333,150
,N0057,1545,70,953929.08,6751831.27,0,70,954777.84,6750566.09,0.0,2016,0.0,POINT(6.394184 47.817751),POINT(6.404786 47.806046),14124.053333333333,14124.053333333333,150
,N0057,2127,70,954777.84,6750566.09,0,70,954130.1,6748616.26,0.0,2016,0.0,POINT(6.404786 47.806046),POINT(6.395021 47.788764),14124.053333333333,14124.053333333333,150
,N0057,6418,70,954130.1,6748616.26,0,70,949711,6744486.63,0.0,2016,8020.0,POINT(6.395021 47.788764),POINT(6.333727 47.753324),14124.053333333333,8020.0,150
,N0057,2106,70,949711.0,6744486.63,0,70,948664.62,6742691.2,0.0,2016,8020.0,POINT(6.333727 47.753324),POINT(6.318767 47.737575),14124.053333333333,8020.0,150
,N0057,5382,70,948664.62,6742691.2,0,70,946225.6,6737904.17,0.0,2016,8020.0,POINT(6.318767 47.737575),POINT(6.283598 47.695444),14124.053333333333,8020.0,150
,N0057,789,70,946225.6,6737904.17,0,70,945797.09,6737522.13,0.0,2016,11874.0,POINT(6.283598 47.695444),POINT(6.277679 47.692169),14124.053333333333,11874.0,150
,N0057,896,70,945797.09,6737522.13,0,70,945133.8,6737025.51,0.0,2016,11874.0,POINT(6.277679 47.692169),POINT(6.268570 47.687950),14124.053333333333,11874.0,150
,N0057,10043,70,945133.8,6737025.51,0,70,938396.5,6730200.42,0.0,2016,11874.0,POINT(6.268570 47.687950),POINT(6.175177 47.629043),14124.053333333333,11874.0,150
,N0057,7161,70,937690.92,6730202.03,0,70,935855.76,6724016.18,0.0,2016,0.0,POINT(6.165790 47.629312),POINT(6.138101 47.574336),14124.053333333333,14124.053333333333,150
,N0057,20,70,935855.76,6724016.18,0,70,935873.04,6724006.64,0.0,2016,10676.0,POINT(6.138101 47.574336),POINT(6.138326 47.574244),14124.053333333333,10676.0,150
,N0057,4698,70,935873.04,6724006.64,0,70,935552.48,6719521.37,0.0,2016,10676.0,POINT(6.138326 47.574244),POINT(6.131699 47.534017),14124.053333333333,10676.0,150
,N0057,12328,70,935552.48,6719521.37,0,70,931068.44,6708367.74,0.0,2016,10676.0,POINT(6.131699 47.534017),POINT(6.066388 47.435277),14124.053333333333,10676.0,150
,N0057,361,70,931068.44,6708367.74,0,70,930837.82,6708199.67,0.0,2016,10676.0,POINT(6.066388 47.435277),POINT(6.063245 47.433845),14124.053333333333,10676.0,150
,N0057,1472,70,930837.82,6708199.67,0,70,930997.56,6706841.78,0.0,2016,11588.0,POINT(6.063245 47.433845),POINT(6.064663 47.421575),14124.053333333333,11588.0,150
,N0057,7368,70,930997.56,6706841.78,0,70,929214.95,6700083.71,0.0,2016,11588.0,POINT(6.064663 47.421575),POINT(6.037589 47.361404),14124.053333333333,11588.0,150
,N0057,1635,70,929214.95,6700083.71,0,70,928207.98,6698795.63,0.0,2016,11588.0,POINT(6.037589 47.361404),POINT(6.023605 47.350165),14124.053333333333,11588.0,150
,N0057,2042,70,928207.98,6698795.63,0,25,927027.48,6697227.15,0.0,2016,11588.0,POINT(6.023605 47.350165),POINT(6.007188 47.336461),14124.053333333333,11588.0,150
,N0057,1951,25,927027.48,6697227.15,0,25,926462.34,6695442.27,0.0,2016,19098.0,POINT(6.007188 47.336461),POINT(5.998812 47.320598),14124.053333333333,19098.0,150
,N0057,1751,25,926462.34,6695442.27,0,25,925901.92,6693725.88,0.0,2016,19098.0,POINT(5.998812 47.320598),POINT(5.990537 47.305349),14124.053333333333,19098.0,150
,N0057,731,25,925901.92,6693725.88,0,25,925748.76,6693013.07,0.0,2016,19098.0,POINT(5.990537 47.305349),POINT(5.988155 47.298989),14124.053333333333,19098.0,150
,N0057,2318,25,925748.76,6693013.07,0,25,926021.16,6690976.82,0.0,2016,19098.0,POINT(5.988155 47.298989),POINT(5.990737 47.280578),14124.053333333333,19098.0,150
,N0057,452,25,926021.16,6690976.82,0,25,926210.05,6690591.42,0.0,2016,19098.0,POINT(5.990737 47.280578),POINT(5.993041 47.277047),14124.053333333333,19098.0,150
,N0057,1940,25,926210.05,6690591.42,0,25,927215.97,6689000.56,0.0,2016,39721.0,POINT(5.993041 47.277047),POINT(6.005536 47.262391),14124.053333333333,39721.0,150
,N0057,4750,25,927215.97,6689000.56,0,25,925469.09,6685211.57,0.0,2016,38729.0,POINT(6.005536 47.262391),POINT(5.980560 47.228901),14124.053333333333,38729.0,150
,N0057,40,25,925469.09,6685211.57,0,25,925448.09,6685176.27,0.0,2016,38729.0,POINT(5.980560 47.228901),POINT(5.980265 47.228591),14124.053333333333,38729.0,150
,N0057,225,25,925448.09,6685176.27,0,25,925387.99,6684955.55,0.0,2016,38729.0,POINT(5.980265 47.228591),POINT(5.979362 47.226625),14124.053333333333,38729.0,150
,N0057,160,25,925387.99,6684955.55,0,25,925365.91,6684794.56,0.0,2016,33128.0,POINT(5.979362 47.226625),POINT(5.978990 47.225184),14124.053333333333,33128.0,150
,N0057,305,25,925365.91,6684794.56,0,25,925404.63,6684497.61,0.0,2016,33128.0,POINT(5.978990 47.225184),POINT(5.979353 47.222500),14124.053333333333,33128.0,150
,N0057,2229,25,925404.63,6684497.61,0,25,926971.96,6683260.44,0.0,2016,33128.0,POINT(5.979353 47.222500),POINT(5.999429 47.210836),14124.053333333333,33128.0,150
,N0057,25,25,926971.96,6683260.44,0,25,926963.78,6683283.93,0.0,2016,33128.0,POINT(5.999429 47.210836),POINT(5.999333 47.211050),14124.053333333333,33128.0,150
,N0057,230,25,932780.18,6684908.08,0,25,932879.75,6684701.09,0.0,2016,25125.0,POINT(6.076956 47.223647),POINT(6.078164 47.221750),14124.053333333333,25125.0,150
,N0057,2615,25,932879.75,6684701.09,0,25,934776.38,6683011.65,0.0,2016,25125.0,POINT(6.078164 47.221750),POINT(6.102331 47.205884),14124.053333333333,25125.0,150
,N0057,13738,25,934776.38,6683011.65,0,25,946303.22,6678162.62,0.0,2016,0.0,POINT(6.102331 47.205884),POINT(6.251841 47.158090),14124.053333333333,14124.053333333333,150
,N0057,4267,25,946303.22,6678162.62,0,25,949069.94,6675120.13,0.0,2016,9339.0,POINT(6.251841 47.158090),POINT(6.286656 47.129691),14124.053333333333,9339.0,150
,N0057,898,25,949069.94,6675120.13,0,25,949886.5,6674803.15,0.0,2016,9339.0,POINT(6.286656 47.129691),POINT(6.297244 47.126533),14124.053333333333,9339.0,150
,N0057,2197,25,949886.5,6674803.15,0,25,951387.87,6673236.27,0.0,2016,9339.0,POINT(6.297244 47.126533),POINT(6.316163 47.111873),14124.053333333333,9339.0,150
,N0057,896,25,951387.87,6673236.27,0,25,951866.31,6672571.87,0.0,2016,9339.0,POINT(6.316163 47.111873),POINT(6.322099 47.105716),14124.053333333333,9339.0,150
,N0057,76,25,951866.31,6672571.87,0,25,951917.32,6672523.2,0.0,2016,9339.0,POINT(6.322099 47.105716),POINT(6.322744 47.105259),14124.053333333333,9339.0,150
,N0057,3126,25,951917.32,6672523.2,0,25,954219.78,6670651.19,0.0,2016,9339.0,POINT(6.322744 47.105259),POINT(6.352029 47.087544),14124.053333333333,9339.0,150
,N0057,8603,25,954219.78,6670651.19,0,25,952548.69,6662610.03,0.0,2016,9339.0,POINT(6.352029 47.087544),POINT(6.325558 47.015848),14124.053333333333,9339.0,150
,N0057,10805,25,952548.69,6662610.03,0,25,953855.09,6652553.45,0.0,2016,13574.0,POINT(6.325558 47.015848),POINT(6.337147 46.924889),14124.053333333333,13574.0,150
,N0057,78,25,953855.09,6652553.45,0,25,953847.43,6652483.38,0.0,2016,13734.0,POINT(6.337147 46.924889),POINT(6.337007 46.924261),14124.053333333333,13734.0,150
,N0057,4,25,953847.43,6652483.38,0,25,953848.07,6652479.39,0.0,2016,13734.0,POINT(6.337007 46.924261),POINT(6.337014 46.924225),14124.053333333333,13734.0,150
,N0057,1559,25,953848.07,6652479.39,0,25,953553.93,6650962.29,0.0,2016,13734.0,POINT(6.337014 46.924225),POINT(6.332310 46.910690),14124.053333333333,13734.0,150
,N0057,46,25,953553.93,6650962.29,0,25,953525.84,6650928.82,0.0,2016,13734.0,POINT(6.332310 46.910690),POINT(6.331923 46.910399),14124.053333333333,13734.0,150
,N0057,80,25,953525.84,6650928.82,0,25,953545.54,6650860.97,0.0,2016,16762.0,POINT(6.331923 46.910399),POINT(6.332144 46.909781),14124.053333333333,16762.0,150
,N0057,2269,25,953545.54,6650860.97,0,25,954610,6650069.94,0.0,2016,16762.0,POINT(6.332144 46.909781),POINT(6.345677 46.902260),14124.053333333333,16762.0,150
,N0057,45,25,954610.0,6650069.94,0,25,954648.54,6650063.68,0.0,2016,16762.0,POINT(6.345677 46.902260),POINT(6.346179 46.902189),14124.053333333333,16762.0,150
,N0057,396,25,954648.54,6650063.68,0,25,955025.77,6649992.66,0.0,2016,16762.0,POINT(6.346179 46.902189),POINT(6.351090 46.901407),14124.053333333333,16762.0,150
,N0057,182,25,955025.77,6649992.66,0,25,955209.01,6649991.5,0.0,2016,0.0,POINT(6.351090 46.901407),POINT(6.353495 46.901326),14124.053333333333,14124.053333333333,150
,N0057,42,25,955209.01,6649991.5,0,25,955239.96,6649984.49,0.0,2016,0.0,POINT(6.353495 46.901326),POINT(6.353897 46.901251),14124.053333333333,14124.053333333333,150
,N0057,500,25,955239.96,6649984.49,0,25,955652.43,6649745.75,0.0,2016,0.0,POINT(6.353897 46.901251),POINT(6.359177 46.898946),14124.053333333333,14124.053333333333,150
,N0057,524,25,955652.43,6649745.75,0,25,955968.62,6649343.41,0.0,2016,0.0,POINT(6.359177 46.898946),POINT(6.363101 46.895205),14124.053333333333,14124.053333333333,150
,N0057,203,25,955968.62,6649343.41,0,25,956089.87,6649196.86,0.0,2016,0.0,POINT(6.363101 46.895205),POINT(6.364611 46.893841),14124.053333333333,14124.053333333333,150
,N0057,2945,25,956089.87,6649196.86,0,25,957175.72,6646857.91,0.0,2016,25822.0,POINT(6.364611 46.893841),POINT(6.377546 46.872383),14124.053333333333,25822.0,150
,N0057,225,25,957175.72,6646857.91,0,25,957141.58,6646640.69,0.0,2016,11650.0,POINT(6.377546 46.872383),POINT(6.376976 46.870442),14124.053333333333,11650.0,150
,N0057,685,25,957141.58,6646640.69,0,25,956857.15,6646022.67,0.0,2016,11650.0,POINT(6.376976 46.870442),POINT(6.372899 46.864992),14124.053333333333,11650.0,150
,N0057,8155,25,956857.15,6646022.67,0,25,955937.89,6638255.34,0.0,2016,11650.0,POINT(6.372899 46.864992),POINT(6.356509 46.795473),14124.053333333333,11650.0,150
,N0057,4003,25,955937.89,6638255.34,0,25,957867.63,6635510.98,0.0,2016,11650.0,POINT(6.356509 46.795473),POINT(6.380246 46.770044),14124.053333333333,11650.0,150
,N0057,283,25,957867.63,6635510.98,0,25,958024.69,6635322.76,0.0,2016,11650.0,POINT(6.380246 46.770044),POINT(6.382197 46.768290),14124.053333333333,11650.0,150
,N0057,1003,25,958024.69,6635322.76,0,25,958570.05,6634562.87,0.0,2016,0.0,POINT(6.382197 46.768290),POINT(6.388910 46.761244),14124.053333333333,14124.053333333333,150
,N0057,145,25,958570.05,6634562.87,0,25,958554.74,6634425.99,0.0,2016,0.0,POINT(6.388910 46.761244),POINT(6.388632 46.760019),14124.053333333333,14124.053333333333,150
,N0057,2795,25,958554.74,6634425.99,0,25,957591.78,6632171.68,0.0,2016,0.0,POINT(6.388632 46.760019),POINT(6.374765 46.740111),14124.053333333333,14124.053333333333,150
,N0057,1178,25,957591.78,6632171.68,0,25,958286.46,6631344.89,0.0,2016,0.0,POINT(6.374765 46.740111),POINT(6.383391 46.732405),14124.053333333333,14124.053333333333,150
,N0057,12,25,958286.46,6631344.89,0,25,958293.9,6631336.3,0.0,2016,0.0,POINT(6.383391 46.732405),POINT(6.383484 46.732325),14124.053333333333,14124.053333333333,150
,N0057,125,25,958293.9,6631336.3,0,25,958378.02,6631256.05,0.0,2016,0.0,POINT(6.383484 46.732325),POINT(6.384539 46.731571),14124.053333333333,14124.053333333333,150
,N0058,11696,8,848751.13,6964550.29,0,8,843373.22,6955825.63,0.0,2016,0.0,POINT(5.063426 49.762404),POINT(4.985814 49.685276),4539.6,4539.6,5
,N0059,102,88,996598.58,6803131.38,0,88,996674.06,6803191.74,0.0,2016,0.0,POINT(6.998328 48.260923),POINT(6.999385 48.261431),1281.0,1281.0,21
,N0059,138,88,996674.06,6803191.74,0,88,996796.72,6803247.34,0.0,2016,0.0,POINT(6.999385 48.261431),POINT(7.001073 48.261875),1281.0,1281.0,21
,N0059,558,88,996796.72,6803247.34,0,88,997317,6803375.16,0.0,2016,0.0,POINT(7.001073 48.261875),POINT(7.008163 48.262786),1281.0,1281.0,21
,N0059,1974,88,997317.0,6803375.16,0,88,999256.8,6803831.2,0.0,2016,0.0,POINT(7.008163 48.262786),POINT(7.034582 48.265996),1281.0,1281.0,21
,N0059,196,88,999256.8,6803831.2,0,88,999441.95,6803900.73,0.0,2016,0.0,POINT(7.034582 48.265996),POINT(7.037121 48.266535),1281.0,1281.0,21
,N0059,136,88,999441.95,6803900.73,0,88,999566.83,6803958,0.0,2016,0.0,POINT(7.037121 48.266535),POINT(7.038842 48.266992),1281.0,1281.0,21
,N0059,159,88,999566.83,6803958,0,88,999712.02,6804026.64,0.0,2016,0.0,POINT(7.038842 48.266992),POINT(7.040843 48.267542),1281.0,1281.0,21
,N0059,4531,68,1011913.54,6803225.01,0,68,1015888.39,6804978.13,0.0,2016,7568.0,POINT(7.204469 48.254610),POINT(7.259219 48.268446),1281.0,7568.0,21
,N0059,2174,68,1015888.39,6804978.13,0,68,1017998.74,6805150.94,0.0,2016,7568.0,POINT(7.259219 48.268446),POINT(7.287744 48.268971),1281.0,7568.0,21
,N0059,3550,68,1017998.74,6805150.94,0,67,1021282.87,6805671.14,0.0,2016,11765.0,POINT(7.287744 48.268971),POINT(7.332322 48.272033),1281.0,11765.0,21
,N0059,351,67,1021282.87,6805671.14,0,67,1021622.49,6805779.33,0.0,2016,0.0,POINT(7.332322 48.272033),POINT(7.336972 48.272837),1281.0,1281.0,21
,N0059,203,67,1021622.49,6805779.33,0,67,1021828.63,6805800.84,0.0,2016,0.0,POINT(7.336972 48.272837),POINT(7.339762 48.272928),1281.0,1281.0,21
,N0059,2538,67,1021828.63,6805800.84,0,67,1023983.46,6807003.71,0.0,2016,0.0,POINT(7.339762 48.272928),POINT(7.369657 48.282666),1281.0,1281.0,21
,N0059,128,67,1023983.46,6807003.71,0,67,1024106.99,6807038.01,0.0,2016,0.0,POINT(7.369657 48.282666),POINT(7.371346 48.282913),1281.0,1281.0,21
,N0059,837,67,1024106.99,6807038.01,0,67,1024917.56,6807064.02,0.0,2016,0.0,POINT(7.371346 48.282913),POINT(7.382275 48.282742),1281.0,1281.0,21
,N0059,38,67,1024917.56,6807064.02,0,67,1024943.84,6807043.94,0.0,2016,0.0,POINT(7.382275 48.282742),POINT(7.382614 48.282549),1281.0,1281.0,21
,N0059,39,67,1024943.84,6807043.94,0,67,1024970.25,6807065.13,0.0,2016,0.0,POINT(7.382614 48.282549),POINT(7.382985 48.282726),1281.0,1281.0,21
,N0059,1507,67,1024970.25,6807065.13,0,67,1026319.11,6806428.72,0.0,2016,0.0,POINT(7.382985 48.282726),POINT(7.400662 48.276334),1281.0,1281.0,21
